timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_signals;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
33.00;180.00;f43.1;4i_1;403.03;0;0.00;17.01;DEFAULT_VEHTYPE;505.20;606.97
33.00;180.00;f43.10;4i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;502.00;1004.90
33.00;180.00;f43.2;4i_1;361.76;0;0.00;19.40;DEFAULT_VEHTYPE;505.20;648.24
33.00;180.00;f43.3;4i_1;305.12;0;0.00;17.76;DEFAULT_VEHTYPE;505.20;704.88
33.00;180.00;f43.4;4i_1;274.39;0;0.00;18.01;DEFAULT_VEHTYPE;505.20;735.61
33.00;180.00;f43.5;4i_1;210.94;0;0.00;19.60;DEFAULT_VEHTYPE;505.20;799.06
33.00;180.00;f43.6;4i_1;147.76;0;0.00;22.15;DEFAULT_VEHTYPE;505.20;862.24
33.00;180.00;f43.7;4i_0;82.15;0;0.00;15.31;DEFAULT_VEHTYPE;502.00;927.85
33.00;180.00;f43.8;4i_0;49.30;0;0.00;12.96;DEFAULT_VEHTYPE;502.00;960.70
33.00;180.00;f43.9;4i_0;14.15;0;0.00;4.56;DEFAULT_VEHTYPE;502.00;995.85
34.00;90.00;f11.0;1i_0;6.93;0;0.00;1.83;DEFAULT_VEHTYPE;16.93;502.00
34.00;90.00;f12.0;1i_1;485.33;8;0.00;0.25;DEFAULT_VEHTYPE;495.33;505.20
34.00;90.00;f12.1;1i_1;282.82;0;0.00;18.92;DEFAULT_VEHTYPE;292.82;505.20
34.00;90.00;f12.2;1i_1;160.97;0;0.00;16.69;DEFAULT_VEHTYPE;170.97;505.20
34.00;90.00;f12.3;1i_0;65.89;0;0.00;14.95;DEFAULT_VEHTYPE;75.89;502.00
34.00;90.00;f13.0;1i_2;318.27;0;0.00;16.98;DEFAULT_VEHTYPE;328.27;508.40
34.00;90.00;f13.1;1i_1;93.92;0;0.00;16.22;DEFAULT_VEHTYPE;103.92;505.20
34.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
34.00;90.00;f14.1;1i_2;466.95;10;0.00;11.92;DEFAULT_VEHTYPE;476.95;508.40
34.00;90.00;f14.2;1i_2;361.10;0;0.00;16.21;DEFAULT_VEHTYPE;371.10;508.40
34.00;90.00;f14.3;1i_2;231.93;0;0.00;19.34;DEFAULT_VEHTYPE;241.93;508.40
34.00;90.00;f14.4;1i_0;23.25;0;0.00;7.15;DEFAULT_VEHTYPE;33.25;502.00
34.00;270.00;f21.0;2i_1;485.31;8;0.00;0.14;DEFAULT_VEHTYPE;524.69;514.80
34.00;270.00;f21.1;2i_1;256.87;0;0.00;16.74;DEFAULT_VEHTYPE;753.13;514.80
34.00;270.00;f21.2;2i_1;225.99;0;0.00;18.01;DEFAULT_VEHTYPE;784.01;514.80
34.00;270.00;f21.3;2i_1;108.25;0;0.00;18.92;DEFAULT_VEHTYPE;901.75;514.80
34.00;270.00;f21.4;2i_0;53.80;0;0.00;12.58;DEFAULT_VEHTYPE;956.20;518.00
34.00;270.00;f21.5;2i_0;5.55;0;0.00;0.45;DEFAULT_VEHTYPE;1004.45;518.00
34.00;270.00;f23.0;2i_1;476.46;8;0.00;5.00;DEFAULT_VEHTYPE;533.54;514.80
34.00;270.00;f23.1;2i_1;397.09;0;0.00;15.65;DEFAULT_VEHTYPE;612.91;514.80
34.00;270.00;f23.2;2i_1;371.03;0;0.00;16.05;DEFAULT_VEHTYPE;638.97;514.80
34.00;270.00;f23.3;2i_1;338.03;0;0.00;17.75;DEFAULT_VEHTYPE;671.97;514.80
34.00;270.00;f23.4;2i_1;154.21;0;0.00;17.29;DEFAULT_VEHTYPE;855.79;514.80
34.00;270.00;f23.5;2i_0;19.61;0;0.00;6.58;DEFAULT_VEHTYPE;990.39;518.00
34.00;0.00;f34.0;4o_1;20.61;0;0.00;11.04;DEFAULT_VEHTYPE;514.80;544.21
34.00;0.00;f34.1;3i_1;430.16;0;0.00;15.70;DEFAULT_VEHTYPE;514.80;440.16
34.00;0.00;f34.10;3i_0;27.04;0;0.00;8.65;DEFAULT_VEHTYPE;518.00;37.04
34.00;0.00;f34.11;3i_0;6.81;0;0.00;1.71;DEFAULT_VEHTYPE;518.00;16.81
34.00;0.00;f34.2;3i_1;404.78;0;0.00;15.08;DEFAULT_VEHTYPE;514.80;414.78
34.00;0.00;f34.3;3i_1;365.98;0;0.00;16.77;DEFAULT_VEHTYPE;514.80;375.98
34.00;0.00;f34.4;3i_1;334.09;0;0.00;19.35;DEFAULT_VEHTYPE;514.80;344.09
34.00;0.00;f34.5;3i_1;285.08;0;0.00;19.67;DEFAULT_VEHTYPE;514.80;295.08
34.00;0.00;f34.6;3i_1;243.67;0;0.00;21.05;DEFAULT_VEHTYPE;514.80;253.67
34.00;0.00;f34.7;3i_1;174.32;0;0.00;22.59;DEFAULT_VEHTYPE;514.80;184.32
34.00;0.00;f34.8;3i_1;102.71;0;0.00;16.47;DEFAULT_VEHTYPE;514.80;112.71
34.00;0.00;f34.9;3i_0;53.76;0;0.00;12.78;DEFAULT_VEHTYPE;518.00;63.76
34.00;180.00;f43.0;3o_1;14.15;0;0.00;11.56;DEFAULT_VEHTYPE;505.20;482.25
34.00;180.00;f43.1;4i_1;420.07;0;0.00;17.05;DEFAULT_VEHTYPE;505.20;589.93
34.00;180.00;f43.10;4i_0;6.45;0;0.00;1.35;DEFAULT_VEHTYPE;502.00;1003.55
34.00;180.00;f43.2;4i_1;380.48;0;0.00;18.72;DEFAULT_VEHTYPE;505.20;629.52
34.00;180.00;f43.3;4i_1;322.37;0;0.00;17.25;DEFAULT_VEHTYPE;505.20;687.63
34.00;180.00;f43.4;4i_1;293.17;0;0.00;18.78;DEFAULT_VEHTYPE;505.20;716.83
34.00;180.00;f43.5;4i_1;229.86;0;0.00;18.92;DEFAULT_VEHTYPE;505.20;780.14
34.00;180.00;f43.6;4i_1;170.01;0;0.00;22.26;DEFAULT_VEHTYPE;505.20;839.99
34.00;180.00;f43.7;4i_1;100.05;0;0.00;17.90;DEFAULT_VEHTYPE;505.20;909.95
34.00;180.00;f43.8;4i_0;64.62;0;0.00;15.32;DEFAULT_VEHTYPE;502.00;945.38
34.00;180.00;f43.9;4i_0;20.74;0;0.00;6.59;DEFAULT_VEHTYPE;502.00;989.26
35.00;90.00;f11.0;1i_0;10.09;0;0.00;3.16;DEFAULT_VEHTYPE;20.09;502.00
35.00;90.00;f12.0;1i_1;485.40;8;0.00;0.07;DEFAULT_VEHTYPE;495.40;505.20
35.00;90.00;f12.1;1i_1;302.20;0;0.00;19.38;DEFAULT_VEHTYPE;312.20;505.20
35.00;90.00;f12.2;1i_1;177.91;0;0.00;16.94;DEFAULT_VEHTYPE;187.91;505.20
35.00;90.00;f12.3;1i_0;83.06;0;0.00;17.17;DEFAULT_VEHTYPE;93.06;502.00
35.00;90.00;f13.0;1i_2;335.67;0;0.00;17.41;DEFAULT_VEHTYPE;345.67;508.40
35.00;90.00;f13.1;1i_2;111.55;0;0.00;17.64;DEFAULT_VEHTYPE;121.55;508.40
35.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
35.00;90.00;f14.1;1i_2;474.38;10;0.00;7.42;DEFAULT_VEHTYPE;484.38;508.40
35.00;90.00;f14.2;1i_2;377.77;2;0.00;16.67;DEFAULT_VEHTYPE;387.77;508.40
35.00;90.00;f14.3;1i_2;251.45;0;0.00;19.52;DEFAULT_VEHTYPE;261.45;508.40
35.00;90.00;f14.4;1i_0;32.21;0;0.00;8.96;DEFAULT_VEHTYPE;42.21;502.00
35.00;270.00;f21.0;2i_1;485.37;8;0.00;0.06;DEFAULT_VEHTYPE;524.63;514.80
35.00;270.00;f21.1;2i_1;273.83;0;0.00;16.96;DEFAULT_VEHTYPE;736.17;514.80
35.00;270.00;f21.2;2i_1;243.39;0;0.00;17.40;DEFAULT_VEHTYPE;766.61;514.80
35.00;270.00;f21.3;2i_1;127.76;0;0.00;19.51;DEFAULT_VEHTYPE;882.24;514.80
35.00;270.00;f21.4;2i_0;68.58;0;0.00;14.78;DEFAULT_VEHTYPE;941.42;518.00
35.00;270.00;f21.5;2i_0;8.05;0;0.00;2.50;DEFAULT_VEHTYPE;1001.95;518.00
35.00;270.00;f23.0;2i_1;477.33;8;0.00;0.87;DEFAULT_VEHTYPE;532.67;514.80
35.00;270.00;f23.1;2i_1;412.63;0;0.00;15.54;DEFAULT_VEHTYPE;597.37;514.80
35.00;270.00;f23.2;2i_1;386.80;0;0.00;15.78;DEFAULT_VEHTYPE;623.20;514.80
35.00;270.00;f23.3;2i_1;355.18;0;0.00;17.15;DEFAULT_VEHTYPE;654.82;514.80
35.00;270.00;f23.4;2i_1;170.71;0;0.00;16.50;DEFAULT_VEHTYPE;839.29;514.80
35.00;270.00;f23.5;2i_0;28.24;0;0.00;8.63;DEFAULT_VEHTYPE;981.76;518.00
35.00;0.00;f34.0;4o_1;30.87;0;0.00;10.25;DEFAULT_VEHTYPE;514.80;554.47
35.00;0.00;f34.1;3i_1;445.60;0;0.00;15.43;DEFAULT_VEHTYPE;514.80;455.60
35.00;0.00;f34.10;3i_0;38.02;0;0.00;10.98;DEFAULT_VEHTYPE;518.00;48.02
35.00;0.00;f34.11;3i_0;10.37;0;0.00;3.55;DEFAULT_VEHTYPE;518.00;20.37
35.00;0.00;f34.2;3i_1;420.16;0;0.00;15.38;DEFAULT_VEHTYPE;514.80;430.16
35.00;0.00;f34.3;3i_1;383.00;0;0.00;17.02;DEFAULT_VEHTYPE;514.80;393.00
35.00;0.00;f34.4;3i_1;352.62;0;0.00;18.53;DEFAULT_VEHTYPE;514.80;362.62
35.00;0.00;f34.5;3i_1;304.86;0;0.00;19.78;DEFAULT_VEHTYPE;514.80;314.86
35.00;0.00;f34.6;3i_1;263.91;0;0.00;20.25;DEFAULT_VEHTYPE;514.80;273.91
35.00;0.00;f34.7;3i_1;196.19;0;0.00;21.87;DEFAULT_VEHTYPE;514.80;206.19
35.00;0.00;f34.8;3i_1;119.63;0;0.00;16.93;DEFAULT_VEHTYPE;514.80;129.63
35.00;0.00;f34.9;3i_0;68.39;0;0.00;14.62;DEFAULT_VEHTYPE;518.00;78.39
35.00;180.00;f43.0;3o_1;26.10;0;0.00;11.95;DEFAULT_VEHTYPE;505.20;470.30
35.00;180.00;f43.1;4i_1;437.01;0;0.00;16.94;DEFAULT_VEHTYPE;505.20;572.99
35.00;180.00;f43.10;4i_0;10.16;0;0.00;3.71;DEFAULT_VEHTYPE;502.00;999.84
35.00;180.00;f43.2;4i_1;399.82;0;0.00;19.34;DEFAULT_VEHTYPE;505.20;610.18
35.00;180.00;f43.3;4i_1;340.70;0;0.00;18.34;DEFAULT_VEHTYPE;505.20;669.30
35.00;180.00;f43.4;4i_1;310.20;0;0.00;17.02;DEFAULT_VEHTYPE;505.20;699.80
35.00;180.00;f43.5;4i_1;249.29;0;0.00;19.43;DEFAULT_VEHTYPE;505.20;760.71
35.00;180.00;f43.6;4i_1;192.17;0;0.00;22.16;DEFAULT_VEHTYPE;505.20;817.83
35.00;180.00;f43.7;4i_1;117.65;0;0.00;17.59;DEFAULT_VEHTYPE;505.20;892.35
35.00;180.00;f43.8;4i_1;81.58;0;0.00;16.96;DEFAULT_VEHTYPE;505.20;928.42
35.00;180.00;f43.9;4i_0;29.37;0;0.00;8.64;DEFAULT_VEHTYPE;502.00;980.63
36.00;90.00;f11.0;1i_0;15.79;0;0.00;5.70;DEFAULT_VEHTYPE;25.79;502.00
36.00;90.00;f12.0;1i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;495.40;505.20
36.00;90.00;f12.1;1i_1;321.20;0;0.00;19.01;DEFAULT_VEHTYPE;331.20;505.20
36.00;90.00;f12.2;1i_1;194.25;0;0.00;16.34;DEFAULT_VEHTYPE;204.25;505.20
36.00;90.00;f12.3;1i_1;100.70;0;0.00;17.64;DEFAULT_VEHTYPE;110.70;505.20
36.00;90.00;f12.4;1i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;15.10;502.00
36.00;90.00;f13.0;1i_2;353.21;0;0.00;17.54;DEFAULT_VEHTYPE;363.21;508.40
36.00;90.00;f13.1;1i_2;128.95;0;0.00;17.40;DEFAULT_VEHTYPE;138.95;508.40
36.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
36.00;90.00;f14.1;1i_2;477.30;10;0.00;2.92;DEFAULT_VEHTYPE;487.30;508.40
36.00;90.00;f14.2;1i_2;394.03;2;0.00;16.26;DEFAULT_VEHTYPE;404.03;508.40
36.00;90.00;f14.3;1i_2;270.95;0;0.00;19.50;DEFAULT_VEHTYPE;280.95;508.40
36.00;90.00;f14.4;1i_1;43.61;0;0.00;11.40;DEFAULT_VEHTYPE;53.61;505.20
36.00;270.00;f21.0;2i_1;485.40;8;0.00;0.03;DEFAULT_VEHTYPE;524.60;514.80
36.00;270.00;f21.1;2i_1;289.61;0;0.00;15.77;DEFAULT_VEHTYPE;720.39;514.80
36.00;270.00;f21.2;2i_1;261.67;0;0.00;18.28;DEFAULT_VEHTYPE;748.33;514.80
36.00;270.00;f21.3;2i_1;147.06;0;0.00;19.30;DEFAULT_VEHTYPE;862.94;514.80
36.00;270.00;f21.4;2i_1;85.47;0;0.00;16.89;DEFAULT_VEHTYPE;924.53;514.80
36.00;270.00;f21.5;2i_0;12.89;0;0.00;4.83;DEFAULT_VEHTYPE;997.11;518.00
36.00;270.00;f23.0;2i_1;477.69;8;0.00;0.37;DEFAULT_VEHTYPE;532.31;514.80
36.00;270.00;f23.1;2i_1;429.24;0;0.00;16.61;DEFAULT_VEHTYPE;580.76;514.80
36.00;270.00;f23.2;2i_1;401.77;0;0.00;14.97;DEFAULT_VEHTYPE;608.23;514.80
36.00;270.00;f23.3;2i_1;372.63;0;0.00;17.45;DEFAULT_VEHTYPE;637.37;514.80
36.00;270.00;f23.4;2i_1;187.73;0;0.00;17.02;DEFAULT_VEHTYPE;822.27;514.80
36.00;270.00;f23.5;2i_0;38.97;0;0.00;10.73;DEFAULT_VEHTYPE;971.03;518.00
36.00;270.00;f23.6;2i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;1004.90;518.00
36.00;0.00;f34.0;4o_1;41.58;0;0.00;10.71;DEFAULT_VEHTYPE;514.80;565.18
36.00;0.00;f34.1;3i_1;460.96;0;0.00;15.36;DEFAULT_VEHTYPE;514.80;470.96
36.00;0.00;f34.10;3i_0;51.45;0;0.00;13.42;DEFAULT_VEHTYPE;518.00;61.45
36.00;0.00;f34.11;3i_0;15.38;0;0.00;5.02;DEFAULT_VEHTYPE;518.00;25.38
36.00;0.00;f34.12;3i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;518.00;15.10
36.00;0.00;f34.2;3i_1;435.46;0;0.00;15.30;DEFAULT_VEHTYPE;514.80;445.46
36.00;0.00;f34.3;3i_1;400.66;0;0.00;17.66;DEFAULT_VEHTYPE;514.80;410.66
36.00;0.00;f34.4;3i_1;370.37;0;0.00;17.75;DEFAULT_VEHTYPE;514.80;380.37
36.00;0.00;f34.5;3i_1;323.94;0;0.00;19.08;DEFAULT_VEHTYPE;514.80;333.94
36.00;0.00;f34.6;3i_1;284.52;0;0.00;20.60;DEFAULT_VEHTYPE;514.80;294.52
36.00;0.00;f34.7;3i_1;218.15;0;0.00;21.96;DEFAULT_VEHTYPE;514.80;228.15
36.00;0.00;f34.8;3i_1;136.95;0;0.00;17.32;DEFAULT_VEHTYPE;514.80;146.95
36.00;0.00;f34.9;3i_1;84.96;0;0.00;16.58;DEFAULT_VEHTYPE;514.80;94.96
36.00;180.00;f43.0;3o_1;37.84;0;0.00;11.75;DEFAULT_VEHTYPE;505.20;458.56
36.00;180.00;f43.1;4i_1;454.53;0;0.00;17.53;DEFAULT_VEHTYPE;505.20;555.47
36.00;180.00;f43.10;4i_0;15.98;0;0.00;5.82;DEFAULT_VEHTYPE;502.00;994.02
36.00;180.00;f43.11;4i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;502.00;1004.90
36.00;180.00;f43.2;4i_1;418.41;0;0.00;18.59;DEFAULT_VEHTYPE;505.20;591.59
36.00;180.00;f43.3;4i_1;358.42;0;0.00;17.71;DEFAULT_VEHTYPE;505.20;651.58
36.00;180.00;f43.4;4i_1;329.44;0;0.00;19.25;DEFAULT_VEHTYPE;505.20;680.56
36.00;180.00;f43.5;4i_1;268.76;0;0.00;19.46;DEFAULT_VEHTYPE;505.20;741.24
36.00;180.00;f43.6;4i_1;214.18;0;0.00;22.01;DEFAULT_VEHTYPE;505.20;795.82
36.00;180.00;f43.7;4i_1;135.02;0;0.00;17.37;DEFAULT_VEHTYPE;505.20;874.98
36.00;180.00;f43.8;4i_1;100.97;0;0.00;19.39;DEFAULT_VEHTYPE;505.20;909.03
36.00;180.00;f43.9;4i_0;40.09;0;0.00;10.72;DEFAULT_VEHTYPE;502.00;969.91
37.00;90.00;f11.0;1i_0;23.26;0;0.00;7.48;DEFAULT_VEHTYPE;33.26;502.00
37.00;90.00;f12.0;1i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;495.40;505.20
37.00;90.00;f12.1;1i_1;340.22;0;0.00;19.02;DEFAULT_VEHTYPE;350.22;505.20
37.00;90.00;f12.2;1i_1;211.26;0;0.00;17.01;DEFAULT_VEHTYPE;221.26;505.20
37.00;90.00;f12.3;1i_1;117.75;0;0.00;17.04;DEFAULT_VEHTYPE;127.75;505.20
37.00;90.00;f12.4;1i_0;6.95;0;0.00;1.85;DEFAULT_VEHTYPE;16.95;502.00
37.00;90.00;f13.0;1i_2;370.91;2;0.00;17.71;DEFAULT_VEHTYPE;380.91;508.40
37.00;90.00;f13.1;1i_2;146.94;0;0.00;17.99;DEFAULT_VEHTYPE;156.94;508.40
37.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
37.00;90.00;f14.1;1i_2;477.66;10;0.00;0.36;DEFAULT_VEHTYPE;487.66;508.40
37.00;90.00;f14.2;1i_2;411.07;2;0.00;17.04;DEFAULT_VEHTYPE;421.07;508.40
37.00;90.00;f14.3;1i_2;290.26;0;0.00;19.31;DEFAULT_VEHTYPE;300.26;508.40
37.00;90.00;f14.4;1i_1;56.42;0;0.00;12.81;DEFAULT_VEHTYPE;66.42;505.20
37.00;270.00;f21.0;2i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;524.60;514.80
37.00;270.00;f21.1;2i_1;305.54;0;0.00;15.94;DEFAULT_VEHTYPE;704.46;514.80
37.00;270.00;f21.2;2i_1;278.45;0;0.00;16.79;DEFAULT_VEHTYPE;731.55;514.80
37.00;270.00;f21.3;2i_1;166.93;0;0.00;19.87;DEFAULT_VEHTYPE;843.07;514.80
37.00;270.00;f21.4;2i_1;101.79;0;0.00;16.31;DEFAULT_VEHTYPE;908.21;514.80
37.00;270.00;f21.5;2i_0;19.05;0;0.00;6.16;DEFAULT_VEHTYPE;990.95;518.00
37.00;270.00;f23.0;2i_1;477.89;8;0.00;0.20;DEFAULT_VEHTYPE;532.11;514.80
37.00;270.00;f23.1;2i_1;445.61;0;0.00;16.37;DEFAULT_VEHTYPE;564.39;514.80
37.00;270.00;f23.2;2i_1;419.13;0;0.00;17.36;DEFAULT_VEHTYPE;590.87;514.80
37.00;270.00;f23.3;2i_1;389.16;0;0.00;16.53;DEFAULT_VEHTYPE;620.84;514.80
37.00;270.00;f23.4;2i_1;205.05;0;0.00;17.32;DEFAULT_VEHTYPE;804.95;514.80
37.00;270.00;f23.5;2i_0;52.28;0;0.00;13.31;DEFAULT_VEHTYPE;957.72;518.00
37.00;270.00;f23.6;2i_0;5.68;0;0.00;0.58;DEFAULT_VEHTYPE;1004.32;518.00
37.00;0.00;f34.0;4o_1;52.07;0;0.00;10.49;DEFAULT_VEHTYPE;514.80;575.67
37.00;0.00;f34.1;3i_1;473.58;8;0.00;12.62;DEFAULT_VEHTYPE;514.80;483.58
37.00;0.00;f34.10;3i_0;67.21;0;0.00;15.76;DEFAULT_VEHTYPE;518.00;77.21
37.00;0.00;f34.11;3i_0;22.41;0;0.00;7.02;DEFAULT_VEHTYPE;518.00;32.41
37.00;0.00;f34.12;3i_0;6.75;0;0.00;1.65;DEFAULT_VEHTYPE;518.00;16.75
37.00;0.00;f34.2;3i_1;450.56;0;0.00;15.10;DEFAULT_VEHTYPE;514.80;460.56
37.00;0.00;f34.3;3i_1;417.40;0;0.00;16.74;DEFAULT_VEHTYPE;514.80;427.40
37.00;0.00;f34.4;3i_1;387.93;0;0.00;17.56;DEFAULT_VEHTYPE;514.80;397.93
37.00;0.00;f34.5;3i_1;343.45;0;0.00;19.52;DEFAULT_VEHTYPE;514.80;353.45
37.00;0.00;f34.6;3i_1;304.54;0;0.00;20.03;DEFAULT_VEHTYPE;514.80;314.54
37.00;0.00;f34.7;3i_1;240.18;0;0.00;22.02;DEFAULT_VEHTYPE;514.80;250.18
37.00;0.00;f34.8;3i_1;154.05;0;0.00;17.10;DEFAULT_VEHTYPE;514.80;164.05
37.00;0.00;f34.9;3i_1;103.64;0;0.00;18.68;DEFAULT_VEHTYPE;514.80;113.64
37.00;180.00;f43.0;3o_1;49.28;0;0.00;11.43;DEFAULT_VEHTYPE;505.20;447.12
37.00;180.00;f43.1;4i_1;468.27;8;0.00;13.73;DEFAULT_VEHTYPE;505.20;541.73
37.00;180.00;f43.10;4i_0;23.29;0;0.00;7.31;DEFAULT_VEHTYPE;502.00;986.71
37.00;180.00;f43.11;4i_0;6.81;0;0.00;1.71;DEFAULT_VEHTYPE;502.00;1003.19
37.00;180.00;f43.2;4i_1;436.77;0;0.00;18.36;DEFAULT_VEHTYPE;505.20;573.23
37.00;180.00;f43.3;4i_1;376.40;0;0.00;17.98;DEFAULT_VEHTYPE;505.20;633.60
37.00;180.00;f43.4;4i_1;347.53;0;0.00;18.08;DEFAULT_VEHTYPE;505.20;662.47
37.00;180.00;f43.5;4i_1;288.04;0;0.00;19.28;DEFAULT_VEHTYPE;505.20;721.96
37.00;180.00;f43.6;4i_1;236.06;0;0.00;21.88;DEFAULT_VEHTYPE;505.20;773.94
37.00;180.00;f43.7;4i_1;153.06;0;0.00;18.04;DEFAULT_VEHTYPE;505.20;856.94
37.00;180.00;f43.8;4i_1;119.93;0;0.00;18.96;DEFAULT_VEHTYPE;505.20;890.07
37.00;180.00;f43.9;4i_0;52.32;0;0.00;12.23;DEFAULT_VEHTYPE;502.00;957.68
38.00;90.00;f11.0;1i_0;32.66;0;0.00;9.39;DEFAULT_VEHTYPE;42.66;502.00
38.00;90.00;f12.0;1i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;495.40;505.20
38.00;90.00;f12.1;1i_1;359.09;0;0.00;18.86;DEFAULT_VEHTYPE;369.09;505.20
38.00;90.00;f12.2;1i_1;227.17;0;0.00;15.90;DEFAULT_VEHTYPE;237.17;505.20
38.00;90.00;f12.3;1i_1;135.87;0;0.00;18.12;DEFAULT_VEHTYPE;145.87;505.20
38.00;90.00;f12.4;1i_0;11.06;0;0.00;4.12;DEFAULT_VEHTYPE;21.06;502.00
38.00;90.00;f13.0;1i_2;389.00;2;0.00;18.08;DEFAULT_VEHTYPE;399.00;508.40
38.00;90.00;f13.1;1i_2;164.37;0;0.00;17.43;DEFAULT_VEHTYPE;174.37;508.40
38.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
38.00;90.00;f14.1;1i_2;477.87;10;0.00;0.21;DEFAULT_VEHTYPE;487.87;508.40
38.00;90.00;f14.2;1i_2;427.58;2;0.00;16.51;DEFAULT_VEHTYPE;437.58;508.40
38.00;90.00;f14.3;1i_2;310.10;0;0.00;19.83;DEFAULT_VEHTYPE;320.10;508.40
38.00;90.00;f14.4;1i_1;70.92;0;0.00;14.50;DEFAULT_VEHTYPE;80.92;505.20
38.00;270.00;f21.0;2i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;524.60;514.80
38.00;270.00;f21.1;2i_1;321.31;0;0.00;15.76;DEFAULT_VEHTYPE;688.69;514.80
38.00;270.00;f21.2;2i_1;295.28;0;0.00;16.83;DEFAULT_VEHTYPE;714.72;514.80
38.00;270.00;f21.3;2i_1;186.27;0;0.00;19.34;DEFAULT_VEHTYPE;823.73;514.80
38.00;270.00;f21.4;2i_1;117.62;0;0.00;15.83;DEFAULT_VEHTYPE;892.38;514.80
38.00;270.00;f21.5;2i_0;27.45;0;0.00;8.40;DEFAULT_VEHTYPE;982.55;518.00
38.00;270.00;f23.0;2i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;532.10;514.80
38.00;270.00;f23.1;2i_1;457.59;8;0.00;11.98;DEFAULT_VEHTYPE;552.41;514.80
38.00;270.00;f23.2;2i_1;436.09;0;0.00;16.96;DEFAULT_VEHTYPE;573.91;514.80
38.00;270.00;f23.3;2i_1;407.53;0;0.00;18.37;DEFAULT_VEHTYPE;602.47;514.80
38.00;270.00;f23.4;2i_1;222.54;0;0.00;17.49;DEFAULT_VEHTYPE;787.46;514.80
38.00;270.00;f23.5;2i_0;67.22;0;0.00;14.94;DEFAULT_VEHTYPE;942.78;518.00
38.00;270.00;f23.6;2i_0;7.65;0;0.00;1.97;DEFAULT_VEHTYPE;1002.35;518.00
38.00;0.00;f34.0;4o_1;62.82;0;0.00;10.75;DEFAULT_VEHTYPE;514.80;586.42
38.00;0.00;f34.1;3i_1;481.71;8;0.00;8.12;DEFAULT_VEHTYPE;514.80;491.71
38.00;0.00;f34.10;3i_1;84.32;0;0.00;17.11;DEFAULT_VEHTYPE;514.80;94.32
38.00;0.00;f34.11;3i_0;31.60;0;0.00;9.19;DEFAULT_VEHTYPE;518.00;41.60
38.00;0.00;f34.12;3i_0;10.42;0;0.00;3.68;DEFAULT_VEHTYPE;518.00;20.42
38.00;0.00;f34.2;3i_1;463.16;8;0.00;12.60;DEFAULT_VEHTYPE;514.80;473.16
38.00;0.00;f34.3;3i_1;434.33;0;0.00;16.93;DEFAULT_VEHTYPE;514.80;444.33
38.00;0.00;f34.4;3i_1;404.99;0;0.00;17.06;DEFAULT_VEHTYPE;514.80;414.99
38.00;0.00;f34.5;3i_1;363.38;0;0.00;19.92;DEFAULT_VEHTYPE;514.80;373.38
38.00;0.00;f34.6;3i_1;325.47;0;0.00;20.93;DEFAULT_VEHTYPE;514.80;335.47
38.00;0.00;f34.7;3i_1;261.62;0;0.00;21.44;DEFAULT_VEHTYPE;514.80;271.62
38.00;0.00;f34.8;3i_1;170.49;0;0.00;16.44;DEFAULT_VEHTYPE;514.80;180.49
38.00;0.00;f34.9;3i_1;124.08;0;0.00;20.43;DEFAULT_VEHTYPE;514.80;134.08
38.00;180.00;f43.0;3o_1;61.15;0;0.00;11.87;DEFAULT_VEHTYPE;505.20;435.25
38.00;180.00;f43.1;4i_1;477.82;8;0.00;9.55;DEFAULT_VEHTYPE;505.20;532.18
38.00;180.00;f43.10;4i_0;32.22;0;0.00;8.93;DEFAULT_VEHTYPE;502.00;977.78
38.00;180.00;f43.11;4i_0;10.89;0;0.00;4.08;DEFAULT_VEHTYPE;502.00;999.11
38.00;180.00;f43.2;4i_1;452.44;8;0.00;15.67;DEFAULT_VEHTYPE;505.20;557.56
38.00;180.00;f43.3;4i_1;394.29;0;0.00;17.89;DEFAULT_VEHTYPE;505.20;615.71
38.00;180.00;f43.4;4i_1;365.35;0;0.00;17.82;DEFAULT_VEHTYPE;505.20;644.65
