,Average waiting time,queue length,steps,volume
473,0.0,15,7095,0
474,0.0,13,7110,0
475,0.0,13,7125,0
476,0.0,12,7140,0
477,0.0,12,7155,0
478,0.0,12,7170,0
479,0.0,12,7185,0
480,0.0,12,7200,0
481,0.0,12,7215,0
482,0.0,12,7230,0
483,0.0,12,7245,0
484,0.0,12,7260,0
485,0.0,12,7275,0
486,0.0,12,7290,0
487,0.0,12,7305,0
488,0.0,12,7320,0
489,0.0,12,7335,0
490,0.0,12,7350,0
491,0.0,12,7365,0
492,0.0,12,7380,0
493,0.0,12,7395,0
494,0.0,10,7410,0
495,0.0,10,7425,0
496,0.0,7,7440,0
497,0.0,9,7455,0
498,0.0,9,7470,0
499,0.0,9,7485,0
500,0.0,9,7500,0
501,0.0,9,7515,0
502,0.0,9,7530,0
503,0.0,9,7545,0
504,0.0,9,7560,0
505,0.0,9,7575,0
506,0.0,9,7590,0
507,0.0,9,7605,0
508,0.0,9,7620,0
509,0.0,9,7635,0
510,0.0,9,7650,0
511,0.0,9,7665,0
512,0.0,9,7680,0
513,0.0,9,7695,0
514,0.0,5,7710,0
515,0.0,7,7725,0
516,0.0,4,7740,0
517,0.0,6,7755,0
518,0.0,6,7770,0
519,0.0,6,7785,0
520,0.0,6,7800,0
521,0.0,6,7815,0
522,0.0,6,7830,0
523,0.0,6,7845,0
524,0.0,6,7860,0
525,0.0,6,7875,0
526,0.0,6,7890,0
527,0.0,6,7905,0
528,0.0,6,7920,0
529,0.0,6,7935,0
530,0.0,6,7950,0
531,0.0,6,7965,0
532,0.0,6,7980,0
533,0.0,6,7995,0
534,0.0,6,8010,0
535,0.0,4,8025,0
536,0.0,4,8040,0
537,0.0,3,8055,0
538,0.0,3,8070,0
539,0.0,3,8085,0
540,0.0,3,8100,0
541,0.0,3,8115,0
542,0.0,3,8130,0
543,0.0,3,8145,0
544,0.0,3,8160,0
545,0.0,3,8175,0
546,0.0,3,8190,0
547,0.0,3,8205,0
548,0.0,3,8220,0
549,0.0,3,8235,0
550,0.0,3,8250,0
551,0.0,3,8265,0
552,0.0,3,8280,0
553,0.0,3,8295,0
554,0.0,3,8310,0
555,0.0,3,8325,0
556,0.0,3,8340,0
557,0.0,2,8355,0
558,0.0,2,8370,0
559,0.0,2,8385,0
560,0.0,2,8400,0
561,0.0,2,8415,0
562,0.0,2,8430,0
563,0.0,2,8445,0
564,0.0,2,8460,0
565,0.0,2,8475,0
566,0.0,2,8490,0
567,0.0,2,8505,0
568,0.0,2,8520,0
569,0.0,2,8535,0
570,0.0,2,8550,0
571,0.0,2,8565,0
572,0.0,2,8580,0
573,0.0,2,8595,0
574,0.0,2,8610,0
575,0.0,2,8625,0
576,0.0,2,8640,0
577,0.0,0,8655,0
578,0.0,1,8670,0
579,0.0,1,8685,0
580,0.0,1,8700,0
581,0.0,1,8715,0
582,0.0,1,8730,0
583,0.0,1,8745,0
584,0.0,1,8760,0
585,0.0,1,8775,0
586,0.0,1,8790,0
587,0.0,1,8805,0
588,0.0,1,8820,0
589,0.0,1,8835,0
590,0.0,1,8850,0
591,0.0,1,8865,0
592,0.0,1,8880,0
593,0.0,1,8895,0
594,0.0,1,8910,0
595,0.0,1,8925,0
596,0.0,1,8940,0
597,0.0,1,8955,0
598,0.0,0,8970,0
599,0.0,0,8985,0
600,0.0,0,9000,0
